sport,category_id,activity_id,manufacturer_id,manufacturer_name,seller_id,seller_name,brand_name,bar_code_13,internal_ref_id,manufacturer_product_id,product_name,description,Unitweight,specialty_id,size_id,ussize_id,width_id,wheel_size_id,head_tube_id,brakes_id,bottom_braket,taxle_id,release,rake_id,width_oo_id,seat_post_diameter_id,bar_bore_diameter_id,design_id,color_id,finish,material,MaterialDesc,Gender,SpecialTechnology,picture,notes,seller_min_qty,remaining,cost_price,x_factor,retail_price_net,retail_price_vat,Record,currency
Cycling,Shoes,INDOOR,1001000,Luck,1001000,Luck,Luck,1001000101479,101479,5000000284,MASTER 3.0,"New LUCK cycling shoe conceived to Indoor Cycling. Excellent comfort, great lightweight and high durability. Triple velcro. It presents a professional performance imported to Indoor Cycling pratice in a renovated model that integrates an outstanding technology with the new microfiber fabric. EVA sole.",,,48,15,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,20.40,2.1697,44.26,44.26,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101480,101480,5000000283,MEGA 3.0,,,,37,4,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101481,101481,5000000283,MEGA 3.0,,,,38,5,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101482,101482,5000000283,MEGA 3.0,,,,39,6,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101483,101483,5000000283,MEGA 3.0,,,,40,7,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101484,101484,5000000283,MEGA 3.0,,,,41,8,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101485,101485,5000000283,MEGA 3.0,,,,42,9,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101486,101486,5000000283,MEGA 3.0,,,,43,10,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101487,101487,5000000283,MEGA 3.0,,,,44,11,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101488,101488,5000000283,MEGA 3.0,,,,45,12,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101489,101489,5000000283,MEGA 3.0,,,,46,13,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101490,101490,5000000283,MEGA 3.0,,,,47,14,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101491,101491,5000000283,MEGA 3.0,,,,48,15,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101492,101492,5000000285,MEGA 3.0,,,,37,4,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101493,101493,5000000285,MEGA 3.0,,,,38,5,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101494,101494,5000000285,MEGA 3.0,,,,39,6,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101495,101495,5000000285,MEGA 3.0,,,,40,7,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101496,101496,5000000285,MEGA 3.0,,,,41,8,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101497,101497,5000000285,MEGA 3.0,,,,42,9,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101498,101498,5000000285,MEGA 3.0,,,,43,10,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101499,101499,5000000285,MEGA 3.0,,,,44,11,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101500,101500,5000000285,MEGA 3.0,,,,45,12,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101501,101501,5000000285,MEGA 3.0,,,,46,13,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101502,101502,5000000285,MEGA 3.0,,,,47,14,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101503,101503,5000000285,MEGA 3.0,,,,48,15,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,23.80,2.1697,51.64,51.64,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101504,101504,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101505,101505,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101506,101506,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101507,101507,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101508,101508,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101509,101509,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,1,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101510,101510,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101511,101511,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101512,101512,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101513,101513,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101514,101514,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101515,101515,5000000235,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,,,WHT,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101516,101516,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101517,101517,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101518,101518,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101519,101519,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101520,101520,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101521,101521,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101522,101522,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101523,101523,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,40,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101524,101524,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101525,101525,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101526,101526,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101527,101527,5000000237,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,,,BLK,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101528,101528,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101529,101529,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101530,101530,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101531,101531,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101532,101532,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101533,101533,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101534,101534,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101535,101535,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101536,101536,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101537,101537,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101538,101538,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101539,101539,5000000239,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,,,RED,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101540,101540,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101541,101541,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101542,101542,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101543,101543,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101544,101544,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101545,101545,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101546,101546,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101547,101547,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101548,101548,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101549,101549,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101550,101550,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101551,101551,5000000241,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,,,YEL,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101552,101552,5000000243,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,,,BLU,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101553,101553,5000000243,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,,,BLU,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101554,101554,5000000243,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,,,BLU,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101555,101555,5000000243,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,,,BLU,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101556,101556,5000000243,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,,,BLU,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101557,101557,5000000243,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,,,BLU,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
Cycling,Shoes,Road,1001000,Luck,1001000,Luck,Luck,1001000101558,101558,5000000243,PLUS 3.0,"Road cycling shoes that maintain high range characteristics and materials.
ATOP rotary closure system combined with a Velcro strap.
Microfiber fabric.   Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,,,BLU,,Carbon,," M, W ",,,,,,35.36,2.1558,76.23,76.23,1,EUR
